capacity_log2,table_type,load_factor,repetition,phase,num_ops,time_seconds,avg_probes,max_probes
20,linear,0.900000,28,lookup_fail,943718,0.101054,50.422579,1102
20,robinhood,0.900000,28,insert,943718,0.048755,5.454240,964
20,robinhood,0.900000,28,lookup_success,943718,0.053967,5.454240,55
20,robinhood,0.900000,28,lookup_fail,943718,0.049473,5.901546,56
20,linear,0.900000,29,insert,943718,0.034992,5.459007,1166
20,linear,0.900000,29,lookup_success,943718,0.035664,5.459007,1166
20,linear,0.900000,29,lookup_fail,943718,0.103255,51.285972,1321
20,robinhood,0.900000,29,insert,943718,0.048957,5.459007,1166
20,robinhood,0.900000,29,lookup_success,943718,0.050703,5.459007,49
20,robinhood,0.900000,29,lookup_fail,943718,0.047671,5.909356,50
20,linear,0.900000,30,insert,943718,0.033213,5.443832,916
20,linear,0.900000,30,lookup_success,943718,0.033800,5.443832,916
20,linear,0.900000,30,lookup_fail,943718,0.100520,50.139523,1040
20,robinhood,0.900000,30,insert,943718,0.048341,5.443832,916
20,robinhood,0.900000,30,lookup_success,943718,0.052070,5.443832,59
20,robinhood,0.900000,30,lookup_fail,943718,0.048796,5.901377,60
20,linear,0.930000,1,insert,975175,0.038296,7.758508,1622
20,linear,0.930000,1,lookup_success,975175,0.039531,7.758508,1622
20,linear,0.930000,1,lookup_fail,975175,0.154049,102.817097,1652
20,robinhood,0.930000,1,insert,975175,0.063384,7.758508,1622
20,robinhood,0.930000,1,lookup_success,975175,0.065167,7.758508,63
20,robinhood,0.930000,1,lookup_fail,975175,0.061399,8.200359,64
20,linear,0.930000,2,insert,975175,0.038303,7.574450,2410
20,linear,0.930000,2,lookup_success,975175,0.039544,7.574450,2410
20,linear,0.930000,2,lookup_fail,975175,0.154926,102.752636,2422
20,robinhood,0.930000,2,insert,975175,0.063259,7.574450,2410
20,robinhood,0.930000,2,lookup_success,975175,0.060367,7.574450,63
20,robinhood,0.930000,2,lookup_fail,975175,0.060360,8.040825,63
20,linear,0.930000,3,insert,975175,0.038303,7.536539,1937
20,linear,0.930000,3,lookup_success,975175,0.038037,7.536539,1937
20,linear,0.930000,3,lookup_fail,975175,0.146548,101.719608,1980
20,robinhood,0.930000,3,insert,975175,0.060452,7.536539,1937
20,robinhood,0.930000,3,lookup_success,975175,0.060601,7.536539,60
20,robinhood,0.930000,3,lookup_fail,975175,0.057809,8.006098,61
20,linear,0.930000,4,insert,975175,0.038214,7.643982,2122
20,linear,0.930000,4,lookup_success,975175,0.038710,7.643982,2122
20,linear,0.930000,4,lookup_fail,975175,0.148844,104.221510,2334
20,robinhood,0.930000,4,insert,975175,0.064407,7.643982,2122
20,robinhood,0.930000,4,lookup_success,975175,0.064269,7.643982,71
20,robinhood,0.930000,4,lookup_fail,975175,0.059902,8.105230,71
20,linear,0.930000,5,insert,975175,0.038638,7.624476,1618
20,linear,0.930000,5,lookup_success,975175,0.041073,7.624476,1618
20,linear,0.930000,5,lookup_fail,975175,0.145797,102.979198,1697
20,robinhood,0.930000,5,insert,975175,0.062043,7.624476,1618
20,robinhood,0.930000,5,lookup_success,975175,0.064354,7.624476,75
20,robinhood,0.930000,5,lookup_fail,975175,0.057667,8.085102,76
20,linear,0.930000,6,insert,975175,0.037973,7.450658,1551
20,linear,0.930000,6,lookup_success,975175,0.039449,7.450658,1551
20,linear,0.930000,6,lookup_fail,975175,0.148218,99.116106,1832
20,robinhood,0.930000,6,insert,975175,0.061510,7.450658,1551
20,robinhood,0.930000,6,lookup_success,975175,0.064886,7.450658,65
20,robinhood,0.930000,6,lookup_fail,975175,0.059515,7.933205,66
20,linear,0.930000,7,insert,975175,0.038740,7.648575,1858
20,linear,0.930000,7,lookup_success,975175,0.039090,7.648575,1858
20,linear,0.930000,7,lookup_fail,975175,0.152518,104.512817,1991
20,robinhood,0.930000,7,insert,975175,0.062449,7.648575,1858
20,robinhood,0.930000,7,lookup_success,975175,0.062763,7.648575,66
20,robinhood,0.930000,7,lookup_fail,975175,0.058879,8.109191,66
20,linear,0.930000,8,insert,975175,0.037756,7.773955,1907
20,linear,0.930000,8,lookup_success,975175,0.037539,7.773955,1907
20,linear,0.930000,8,lookup_fail,975175,0.145534,103.738241,2132
20,robinhood,0.930000,8,insert,975175,0.060861,7.773955,1907
20,robinhood,0.930000,8,lookup_success,975175,0.061733,7.773955,63
20,robinhood,0.930000,8,lookup_fail,975175,0.059995,8.228959,63
20,linear,0.930000,9,insert,975175,0.037768,7.704463,1519
20,linear,0.930000,9,lookup_success,975175,0.038949,7.704463,1519
20,linear,0.930000,9,lookup_fail,975175,0.145744,104.237079,1980
20,robinhood,0.930000,9,insert,975175,0.060652,7.704463,1519
20,robinhood,0.930000,9,lookup_success,975175,0.062100,7.704463,61
20,robinhood,0.930000,9,lookup_fail,975175,0.066348,8.158831,62
20,linear,0.930000,10,insert,975175,0.043632,7.606623,1787
20,linear,0.930000,10,lookup_success,975175,0.043340,7.606623,1787
20,linear,0.930000,10,lookup_fail,975175,0.161875,101.476351,1894
20,robinhood,0.930000,10,insert,975175,0.067873,7.606623,1787
20,robinhood,0.930000,10,lookup_success,975175,0.074391,7.606623,75
20,robinhood,0.930000,10,lookup_fail,975175,0.073179,8.087589,76
20,linear,0.930000,11,insert,975175,0.042634,7.596250,2202
20,linear,0.930000,11,lookup_success,975175,0.043962,7.596250,2202
20,linear,0.930000,11,lookup_fail,975175,0.167720,102.934241,2384
20,robinhood,0.930000,11,insert,975175,0.067428,7.596250,2202
20,robinhood,0.930000,11,lookup_success,975175,0.073040,7.596250,73
20,robinhood,0.930000,11,lookup_fail,975175,0.069399,8.075691,74
20,linear,0.930000,12,insert,975175,0.044723,7.522963,1229
20,linear,0.930000,12,lookup_success,975175,0.054739,7.522963,1229
20,linear,0.930000,12,lookup_fail,975175,0.170577,96.605083,1623
20,robinhood,0.930000,12,insert,975175,0.071990,7.522963,1229
20,robinhood,0.930000,12,lookup_success,975175,0.070590,7.522963,69
20,robinhood,0.930000,12,lookup_fail,975175,0.070718,7.997052,70
20,linear,0.930000,13,insert,975175,0.042610,7.652070,1745
20,linear,0.930000,13,lookup_success,975175,0.041392,7.652070,1745
20,linear,0.930000,13,lookup_fail,975175,0.152403,100.669616,1885
20,robinhood,0.930000,13,insert,975175,0.065329,7.652070,1745
20,robinhood,0.930000,13,lookup_success,975175,0.066768,7.652070,71
20,robinhood,0.930000,13,lookup_fail,975175,0.060285,8.120297,72
20,linear,0.930000,14,insert,975175,0.038757,7.683940,1901
20,linear,0.930000,14,lookup_success,975175,0.039528,7.683940,1901
20,linear,0.930000,14,lookup_fail,975175,0.146699,102.848893,2112
20,robinhood,0.930000,14,insert,975175,0.062980,7.683940,1901
20,robinhood,0.930000,14,lookup_success,975175,0.062780,7.683940,57
20,robinhood,0.930000,14,lookup_fail,975175,0.058648,8.143523,58
20,linear,0.930000,15,insert,975175,0.037094,7.498549,1800
20,linear,0.930000,15,lookup_success,975175,0.040697,7.498549,1800
20,linear,0.930000,15,lookup_fail,975175,0.145449,99.234237,2142
20,robinhood,0.930000,15,insert,975175,0.060454,7.498549,1800
20,robinhood,0.930000,15,lookup_success,975175,0.058092,7.498549,59
20,robinhood,0.930000,15,lookup_fail,975175,0.059189,7.964287,60
20,linear,0.930000,16,insert,975175,0.037486,7.415785,1761
20,linear,0.930000,16,lookup_success,975175,0.037115,7.415785,1761
20,linear,0.930000,16,lookup_fail,975175,0.143961,97.505757,1956
20,robinhood,0.930000,16,insert,975175,0.060100,7.415785,1761
20,robinhood,0.930000,16,lookup_success,975175,0.061268,7.415785,65
20,robinhood,0.930000,16,lookup_fail,975175,0.058714,7.895617,66
20,linear,0.930000,17,insert,975175,0.036842,7.463496,3025
20,linear,0.930000,17,lookup_success,975175,0.039199,7.463496,3025
20,linear,0.930000,17,lookup_fail,975175,0.146249,103.732745,3683
20,robinhood,0.930000,17,insert,975175,0.058687,7.463496,3025
20,robinhood,0.930000,17,lookup_success,975175,0.059976,7.463496,64
20,robinhood,0.930000,17,lookup_fail,975175,0.057695,7.943523,65
20,linear,0.930000,18,insert,975175,0.036246,7.660163,1707
20,linear,0.930000,18,lookup_success,975175,0.036505,7.660163,1707
20,linear,0.930000,18,lookup_fail,975175,0.144222,102.648116,1844
20,robinhood,0.930000,18,insert,975175,0.060489,7.660163,1707
20,robinhood,0.930000,18,lookup_success,975175,0.062718,7.660163,67
20,robinhood,0.930000,18,lookup_fail,975175,0.057555,8.132738,67
20,linear,0.930000,19,insert,975175,0.039176,7.606902,1634
20,linear,0.930000,19,lookup_success,975175,0.038772,7.606902,1634
20,linear,0.930000,19,lookup_fail,975175,0.154828,103.904593,2492
20,robinhood,0.930000,19,insert,975175,0.061978,7.606902,1634
20,robinhood,0.930000,19,lookup_success,975175,0.060756,7.606902,70
20,robinhood,0.930000,19,lookup_fail,975175,0.058484,8.067070,71
20,linear,0.930000,20,insert,975175,0.036905,7.567301,1604
20,linear,0.930000,20,lookup_success,975175,0.038553,7.567301,1604
20,linear,0.930000,20,lookup_fail,975175,0.149767,97.880589,1792
20,robinhood,0.930000,20,insert,975175,0.060203,7.567301,1604
20,robinhood,0.930000,20,lookup_success,975175,0.060702,7.567301,63
20,robinhood,0.930000,20,lookup_fail,975175,0.057921,8.027137,64
20,linear,0.930000,21,insert,975175,0.040318,7.538527,1858
20,linear,0.930000,21,lookup_success,975175,0.044549,7.538527,1858
20,linear,0.930000,21,lookup_fail,975175,0.175442,98.120961,1894
20,robinhood,0.930000,21,insert,975175,0.071563,7.538527,1858
20,robinhood,0.930000,21,lookup_success,975175,0.074067,7.538527,63
20,robinhood,0.930000,21,lookup_fail,975175,0.068482,8.011655,63
20,linear,0.930000,22,insert,975175,0.037313,7.674390,1552
20,linear,0.930000,22,lookup_success,975175,0.039310,7.674390,1552
20,linear,0.930000,22,lookup_fail,975175,0.150292,102.812250,1872
20,robinhood,0.930000,22,insert,975175,0.062052,7.674390,1552
20,robinhood,0.930000,22,lookup_success,975175,0.063453,7.674390,65
20,robinhood,0.930000,22,lookup_fail,975175,0.058155,8.144223,66
20,linear,0.930000,23,insert,975175,0.038138,7.665200,1831
20,linear,0.930000,23,lookup_success,975175,0.039355,7.665200,1831
20,linear,0.930000,23,lookup_fail,975175,0.148247,104.663225,1983
20,robinhood,0.930000,23,insert,975175,0.060754,7.665200,1831
20,robinhood,0.930000,23,lookup_success,975175,0.058709,7.665200,72
20,robinhood,0.930000,23,lookup_fail,975175,0.058583,8.129082,73
20,linear,0.930000,24,insert,975175,0.036960,7.459330,1475
20,linear,0.930000,24,lookup_success,975175,0.038645,7.459330,1475
20,linear,0.930000,24,lookup_fail,975175,0.139887,95.946248,1739
20,robinhood,0.930000,24,insert,975175,0.059774,7.459330,1475
20,robinhood,0.930000,24,lookup_success,975175,0.060745,7.459330,59
20,robinhood,0.930000,24,lookup_fail,975175,0.057760,7.939292,60
20,linear,0.930000,25,insert,975175,0.036549,7.463969,2184
20,linear,0.930000,25,lookup_success,975175,0.036916,7.463969,2184
20,linear,0.930000,25,lookup_fail,975175,0.144787,97.899991,2252
20,robinhood,0.930000,25,insert,975175,0.060136,7.463969,2184
20,robinhood,0.930000,25,lookup_success,975175,0.059594,7.463969,69
20,robinhood,0.930000,25,lookup_fail,975175,0.058117,7.931046,70
20,linear,0.930000,26,insert,975175,0.038809,7.647731,1585
20,linear,0.930000,26,lookup_success,975175,0.039130,7.647731,1585
20,linear,0.930000,26,lookup_fail,975175,0.146950,104.661668,1783
20,robinhood,0.930000,26,insert,975175,0.061078,7.647731,1585
20,robinhood,0.930000,26,lookup_success,975175,0.060885,7.647731,67
20,robinhood,0.930000,26,lookup_fail,975175,0.055583,8.105137,68
20,linear,0.930000,27,insert,975175,0.036944,7.559287,1885
20,linear,0.930000,27,lookup_success,975175,0.038220,7.559287,1885
20,linear,0.930000,27,lookup_fail,975175,0.144337,100.590362,2062
20,robinhood,0.930000,27,insert,975175,0.060669,7.559287,1885
20,robinhood,0.930000,27,lookup_success,975175,0.061781,7.559287,63
20,robinhood,0.930000,27,lookup_fail,975175,0.055742,8.025533,64
20,linear,0.930000,28,insert,975175,0.036551,7.585461,1246
20,linear,0.930000,28,lookup_success,975175,0.039193,7.585461,1246
20,linear,0.930000,28,lookup_fail,975175,0.142696,99.595366,1705
20,robinhood,0.930000,28,insert,975175,0.061953,7.585461,1246
20,robinhood,0.930000,28,lookup_success,975175,0.059831,7.585461,62
20,robinhood,0.930000,28,lookup_fail,975175,0.058978,8.052979,63
20,linear,0.930000,29,insert,975175,0.038068,7.451726,1573
20,linear,0.930000,29,lookup_success,975175,0.039102,7.451726,1573
20,linear,0.930000,29,lookup_fail,975175,0.142847,95.594102,1774
20,robinhood,0.930000,29,insert,975175,0.063481,7.451726,1573
20,robinhood,0.930000,29,lookup_success,975175,0.061769,7.451726,65
20,robinhood,0.930000,29,lookup_fail,975175,0.057358,7.930900,66
20,linear,0.930000,30,insert,975175,0.038186,7.857282,1844
20,linear,0.930000,30,lookup_success,975175,0.042511,7.857282,1844
20,linear,0.930000,30,lookup_fail,975175,0.154665,109.652848,2159
20,robinhood,0.930000,30,insert,975175,0.061913,7.857282,1844
20,robinhood,0.930000,30,lookup_success,975175,0.061770,7.857282,78
20,robinhood,0.930000,30,lookup_fail,975175,0.057520,8.311917,79
20,linear,0.950000,1,insert,996147,0.042526,10.480809,3156
20,linear,0.950000,1,lookup_success,996147,0.047135,10.480809,3156
20,linear,0.950000,1,lookup_fail,996147,0.232452,197.513051,3329
20,robinhood,0.950000,1,insert,996147,0.080012,10.480809,3156
20,robinhood,0.950000,1,lookup_success,996147,0.070361,10.480809,82
20,robinhood,0.950000,1,lookup_fail,996147,0.068712,10.952439,83
20,linear,0.950000,2,insert,996147,0.041939,10.169509,2684
20,linear,0.950000,2,lookup_success,996147,0.041000,10.169509,2684
20,linear,0.950000,2,lookup_fail,996147,0.208711,185.777376,2920
20,robinhood,0.950000,2,insert,996147,0.072796,10.169509,2684
20,robinhood,0.950000,2,lookup_success,996147,0.066587,10.169509,82
20,robinhood,0.950000,2,lookup_fail,996147,0.066774,10.661315,83
20,linear,0.950000,3,insert,996147,0.041149,10.533917,4111
20,linear,0.950000,3,lookup_success,996147,0.042745,10.533917,4111
20,linear,0.950000,3,lookup_fail,996147,0.230055,200.014123,4446
20,robinhood,0.950000,3,insert,996147,0.079984,10.533917,4111
20,robinhood,0.950000,3,lookup_success,996147,0.072065,10.533917,92
20,robinhood,0.950000,3,lookup_fail,996147,0.066629,11.006833,93
20,linear,0.950000,4,insert,996147,0.042324,10.322613,2479
20,linear,0.950000,4,lookup_success,996147,0.043812,10.322613,2479
20,linear,0.950000,4,lookup_fail,996147,0.211416,187.138845,2801
20,robinhood,0.950000,4,insert,996147,0.076751,10.322613,2479
20,robinhood,0.950000,4,lookup_success,996147,0.065643,10.322613,78
20,robinhood,0.950000,4,lookup_fail,996147,0.064447,10.792547,79
20,linear,0.950000,5,insert,996147,0.042909,10.321008,3690
20,linear,0.950000,5,lookup_success,996147,0.042763,10.321008,3690
20,linear,0.950000,5,lookup_fail,996147,0.227604,199.864255,4344
20,robinhood,0.950000,5,insert,996147,0.077272,10.321008,3690
20,robinhood,0.950000,5,lookup_success,996147,0.068773,10.321008,76
20,robinhood,0.950000,5,lookup_fail,996147,0.068034,10.793415,77
20,linear,0.950000,6,insert,996147,0.041344,10.548653,3857
20,linear,0.950000,6,lookup_success,996147,0.042188,10.548653,3857
20,linear,0.950000,6,lookup_fail,996147,0.229062,210.911449,3892
20,robinhood,0.950000,6,insert,996147,0.081703,10.548653,3857
20,robinhood,0.950000,6,lookup_success,996147,0.069213,10.548653,80
20,robinhood,0.950000,6,lookup_fail,996147,0.069904,11.023172,81
20,linear,0.950000,7,insert,996147,0.046677,10.441951,2836
20,linear,0.950000,7,lookup_success,996147,0.048502,10.441951,2836
20,linear,0.950000,7,lookup_fail,996147,0.281453,198.595314,2843
20,robinhood,0.950000,7,insert,996147,0.098980,10.441951,2836
20,robinhood,0.950000,7,lookup_success,996147,0.084815,10.441951,90
20,robinhood,0.950000,7,lookup_fail,996147,0.084719,10.914219,91
20,linear,0.950000,8,insert,996147,0.043146,10.345560,3695
20,linear,0.950000,8,lookup_success,996147,0.043169,10.345560,3695
20,linear,0.950000,8,lookup_fail,996147,0.225134,196.569251,3914
20,robinhood,0.950000,8,insert,996147,0.075695,10.345560,3695
20,robinhood,0.950000,8,lookup_success,996147,0.068159,10.345560,98
20,robinhood,0.950000,8,lookup_fail,996147,0.069025,10.821552,99
20,linear,0.950000,9,insert,996147,0.041602,10.510083,4047
20,linear,0.950000,9,lookup_success,996147,0.042010,10.510083,4047
20,linear,0.950000,9,lookup_fail,996147,0.232828,209.329109,4552
20,robinhood,0.950000,9,insert,996147,0.075761,10.510083,4047
20,robinhood,0.950000,9,lookup_success,996147,0.070446,10.510083,99
20,robinhood,0.950000,9,lookup_fail,996147,0.068895,10.993951,100
20,linear,0.950000,10,insert,996147,0.040347,10.283317,3731
20,linear,0.950000,10,lookup_success,996147,0.041432,10.283317,3731
20,linear,0.950000,10,lookup_fail,996147,0.226961,199.599360,4048
20,robinhood,0.950000,10,insert,996147,0.076065,10.283317,3731
20,robinhood,0.950000,10,lookup_success,996147,0.069130,10.283317,100
20,robinhood,0.950000,10,lookup_fail,996147,0.065953,10.760389,101
20,linear,0.950000,11,insert,996147,0.042726,10.427268,2939
20,linear,0.950000,11,lookup_success,996147,0.042733,10.427268,2939
20,linear,0.950000,11,lookup_fail,996147,0.228816,203.442837,3347
20,robinhood,0.950000,11,insert,996147,0.077246,10.427268,2939
20,robinhood,0.950000,11,lookup_success,996147,0.070128,10.427268,81
20,robinhood,0.950000,11,lookup_fail,996147,0.065111,10.906290,82
20,linear,0.950000,12,insert,996147,0.042364,10.621386,3811
20,linear,0.950000,12,lookup_success,996147,0.041313,10.621386,3811
20,linear,0.950000,12,lookup_fail,996147,0.230383,210.570346,3888
20,robinhood,0.950000,12,insert,996147,0.075752,10.621386,3811
20,robinhood,0.950000,12,lookup_success,996147,0.067022,10.621386,95
20,robinhood,0.950000,12,lookup_fail,996147,0.068120,11.080231,96
20,linear,0.950000,13,insert,996147,0.042861,10.346191,3318
20,linear,0.950000,13,lookup_success,996147,0.041392,10.346191,3318
20,linear,0.950000,13,lookup_fail,996147,0.222915,193.657459,3698
20,robinhood,0.950000,13,insert,996147,0.077813,10.346191,3318
20,robinhood,0.950000,13,lookup_success,996147,0.070828,10.346191,73
20,robinhood,0.950000,13,lookup_fail,996147,0.069711,10.832097,74
20,linear,0.950000,14,insert,996147,0.044269,10.436020,2725
20,linear,0.950000,14,lookup_success,996147,0.042730,10.436020,2725
20,linear,0.950000,14,lookup_fail,996147,0.225265,199.252473,2966
20,robinhood,0.950000,14,insert,996147,0.078039,10.436020,2725
20,robinhood,0.950000,14,lookup_success,996147,0.071011,10.436020,76
20,robinhood,0.950000,14,lookup_fail,996147,0.065643,10.901528,77
20,linear,0.950000,15,insert,996147,0.041439,10.390844,3556
20,linear,0.950000,15,lookup_success,996147,0.041290,10.390844,3556
20,linear,0.950000,15,lookup_fail,996147,0.224527,195.402929,3805
20,robinhood,0.950000,15,insert,996147,0.078605,10.390844,3556
20,robinhood,0.950000,15,lookup_success,996147,0.067310,10.390844,97
20,robinhood,0.950000,15,lookup_fail,996147,0.067354,10.879897,98
20,linear,0.950000,16,insert,996147,0.042325,10.517462,2875
20,linear,0.950000,16,lookup_success,996147,0.042179,10.517462,2875
20,linear,0.950000,16,lookup_fail,996147,0.230030,201.459475,4395
20,robinhood,0.950000,16,insert,996147,0.077093,10.517462,2875
20,robinhood,0.950000,16,lookup_success,996147,0.068683,10.517462,91
20,robinhood,0.950000,16,lookup_fail,996147,0.070418,11.008008,92
20,linear,0.950000,17,insert,996147,0.041499,10.209863,2482
20,linear,0.950000,17,lookup_success,996147,0.041461,10.209863,2482
20,linear,0.950000,17,lookup_fail,996147,0.219723,189.614255,2785
20,robinhood,0.950000,17,insert,996147,0.074425,10.209863,2482
20,robinhood,0.950000,17,lookup_success,996147,0.066293,10.209863,82
20,robinhood,0.950000,17,lookup_fail,996147,0.068581,10.705504,83
20,linear,0.950000,18,insert,996147,0.042421,10.087099,3817
20,linear,0.950000,18,lookup_success,996147,0.042657,10.087099,3817
20,linear,0.950000,18,lookup_fail,996147,0.216233,186.346598,4087
20,robinhood,0.950000,18,insert,996147,0.074755,10.087099,3817
20,robinhood,0.950000,18,lookup_success,996147,0.067402,10.087099,74
20,robinhood,0.950000,18,lookup_fail,996147,0.067637,10.593574,75
20,linear,0.950000,19,insert,996147,0.043903,10.471613,2070
20,linear,0.950000,19,lookup_success,996147,0.045895,10.471613,2070
20,linear,0.950000,19,lookup_fail,996147,0.229905,195.160758,3867
20,robinhood,0.950000,19,insert,996147,0.075498,10.471613,2070
20,robinhood,0.950000,19,lookup_success,996147,0.070086,10.471613,76
20,robinhood,0.950000,19,lookup_fail,996147,0.067395,10.956897,77
20,linear,0.950000,20,insert,996147,0.041406,10.609186,3390
20,linear,0.950000,20,lookup_success,996147,0.042044,10.609186,3390
20,linear,0.950000,20,lookup_fail,996147,0.228652,204.356252,3726
20,robinhood,0.950000,20,insert,996147,0.075158,10.609186,3390
20,robinhood,0.950000,20,lookup_success,996147,0.067611,10.609186,85
20,robinhood,0.950000,20,lookup_fail,996147,0.069418,11.089750,86
20,linear,0.950000,21,insert,996147,0.048358,10.254623,3250
20,linear,0.950000,21,lookup_success,996147,0.041206,10.254623,3250
20,linear,0.950000,21,lookup_fail,996147,0.232218,198.688638,3344
20,robinhood,0.950000,21,insert,996147,0.079294,10.254623,3250
20,robinhood,0.950000,21,lookup_success,996147,0.070243,10.254623,82
20,robinhood,0.950000,21,lookup_fail,996147,0.068407,10.726716,82
20,linear,0.950000,22,insert,996147,0.041051,10.388726,2384
20,linear,0.950000,22,lookup_success,996147,0.048092,10.388726,2384
20,linear,0.950000,22,lookup_fail,996147,0.223709,193.805518,2614
20,robinhood,0.950000,22,insert,996147,0.080430,10.388726,2384
20,robinhood,0.950000,22,lookup_success,996147,0.068715,10.388726,94
20,robinhood,0.950000,22,lookup_fail,996147,0.067348,10.869327,95
20,linear,0.950000,23,insert,996147,0.042946,10.672517,2757
20,linear,0.950000,23,lookup_success,996147,0.040698,10.672517,2757
20,linear,0.950000,23,lookup_fail,996147,0.237129,209.977438,2913
20,robinhood,0.950000,23,insert,996147,0.078952,10.672517,2757
20,robinhood,0.950000,23,lookup_success,996147,0.067643,10.672517,113
20,robinhood,0.950000,23,lookup_fail,996147,0.067856,11.140415,114
20,linear,0.950000,24,insert,996147,0.042193,10.565917,3129
20,linear,0.950000,24,lookup_success,996147,0.042013,10.565917,3129
20,linear,0.950000,24,lookup_fail,996147,0.226209,196.262668,3171
20,robinhood,0.950000,24,insert,996147,0.076960,10.565917,3129
20,robinhood,0.950000,24,lookup_success,996147,0.067995,10.565917,77
20,robinhood,0.950000,24,lookup_fail,996147,0.066436,11.009276,78
20,linear,0.950000,25,insert,996147,0.041794,10.229482,2493
20,linear,0.950000,25,lookup_success,996147,0.045178,10.229482,2493
20,linear,0.950000,25,lookup_fail,996147,0.228965,192.346558,3346
20,robinhood,0.950000,25,insert,996147,0.075044,10.229482,2493
20,robinhood,0.950000,25,lookup_success,996147,0.064820,10.229482,84
20,robinhood,0.950000,25,lookup_fail,996147,0.066790,10.709915,85
20,linear,0.950000,26,insert,996147,0.042927,10.530427,3256
20,linear,0.950000,26,lookup_success,996147,0.042933,10.530427,3256
20,linear,0.950000,26,lookup_fail,996147,0.226939,202.988411,4861
20,robinhood,0.950000,26,insert,996147,0.079113,10.530427,3256
20,robinhood,0.950000,26,lookup_success,996147,0.070261,10.530427,76
20,robinhood,0.950000,26,lookup_fail,996147,0.068860,11.000620,77
20,linear,0.950000,27,insert,996147,0.042282,10.540140,3832
20,linear,0.950000,27,lookup_success,996147,0.044498,10.540140,3832
20,linear,0.950000,27,lookup_fail,996147,0.234071,206.513966,3900
20,robinhood,0.950000,27,insert,996147,0.076381,10.540140,3832
20,robinhood,0.950000,27,lookup_success,996147,0.069110,10.540140,86
20,robinhood,0.950000,27,lookup_fail,996147,0.068115,11.016895,87
20,linear,0.950000,28,insert,996147,0.045019,10.465048,2903
20,linear,0.950000,28,lookup_success,996147,0.042311,10.465048,2903
20,linear,0.950000,28,lookup_fail,996147,0.224603,202.995035,2930
20,robinhood,0.950000,28,insert,996147,0.075252,10.465048,2903
20,robinhood,0.950000,28,lookup_success,996147,0.069980,10.465048,75
20,robinhood,0.950000,28,lookup_fail,996147,0.068867,10.934536,76
20,linear,0.950000,29,insert,996147,0.041231,10.725869,3743
20,linear,0.950000,29,lookup_success,996147,0.042217,10.725869,3743
20,linear,0.950000,29,lookup_fail,996147,0.244271,210.402495,4004
20,robinhood,0.950000,29,insert,996147,0.076046,10.725869,3743
20,robinhood,0.950000,29,lookup_success,996147,0.070131,10.725869,106
20,robinhood,0.950000,29,lookup_fail,996147,0.066260,11.174081,107
20,linear,0.950000,30,insert,996147,0.042902,10.746563,3860
20,linear,0.950000,30,lookup_success,996147,0.040975,10.746563,3860
20,linear,0.950000,30,lookup_fail,996147,0.230790,204.604819,4066
20,robinhood,0.950000,30,insert,996147,0.076665,10.746563,3860
20,robinhood,0.950000,30,lookup_success,996147,0.067188,10.746563,125
20,robinhood,0.950000,30,lookup_fail,996147,0.070196,11.202516,126
20,linear,0.970000,1,insert,1017118,0.047135,16.132649,7585
20,linear,0.970000,1,lookup_success,1017118,0.048285,16.132649,7585
20,linear,0.970000,1,lookup_fail,1017118,0.440795,475.267778,7772
20,robinhood,0.970000,1,insert,1017118,0.104311,16.132649,7585
20,robinhood,0.970000,1,lookup_success,1017118,0.075787,16.132649,120
20,robinhood,0.970000,1,lookup_fail,1017118,0.079271,16.661175,121
20,linear,0.970000,2,insert,1017118,0.048086,17.608646,8922
20,linear,0.970000,2,lookup_success,1017118,0.050939,17.608646,8922
20,linear,0.970000,2,lookup_fail,1017118,0.510301,571.706433,9174
20,robinhood,0.970000,2,insert,1017118,0.112921,17.608646,8922
20,robinhood,0.970000,2,lookup_success,1017118,0.083845,17.608646,121
20,robinhood,0.970000,2,lookup_fail,1017118,0.082929,18.080666,122
20,linear,0.970000,3,insert,1017118,0.051250,17.391666,6612
20,linear,0.970000,3,lookup_success,1017118,0.050310,17.391666,6612
20,linear,0.970000,3,lookup_fail,1017118,0.532572,587.248177,8066
20,robinhood,0.970000,3,insert,1017118,0.114082,17.391666,6612
20,robinhood,0.970000,3,lookup_success,1017118,0.082062,17.391666,124
20,robinhood,0.970000,3,lookup_fail,1017118,0.082228,17.862611,125
20,linear,0.970000,4,insert,1017118,0.048620,17.414694,6105
20,linear,0.970000,4,lookup_success,1017118,0.048965,17.414694,6105
20,linear,0.970000,4,lookup_fail,1017118,0.492708,528.491216,6913
20,robinhood,0.970000,4,insert,1017118,0.116341,17.414694,6105
20,robinhood,0.970000,4,lookup_success,1017118,0.080500,17.414694,147
20,robinhood,0.970000,4,lookup_fail,1017118,0.081982,17.917429,147
20,linear,0.970000,5,insert,1017118,0.050955,17.913404,7785
20,linear,0.970000,5,lookup_success,1017118,0.051364,17.913404,7785
20,linear,0.970000,5,lookup_fail,1017118,0.508816,568.009717,8242
20,robinhood,0.970000,5,insert,1017118,0.113965,17.913404,7785
20,robinhood,0.970000,5,lookup_success,1017118,0.082230,17.913404,132
20,robinhood,0.970000,5,lookup_fail,1017118,0.083924,18.402151,132
20,linear,0.970000,6,insert,1017118,0.047871,17.696961,7421
20,linear,0.970000,6,lookup_success,1017118,0.051986,17.696961,7421
20,linear,0.970000,6,lookup_fail,1017118,0.492254,543.291801,7591
