probes,count
7687,1
243,66
170,135
1279,5
2578,5
221,91
145,154
657,11
558,26
10831,1
116,215
5203,1
4853,3
2496,4
139,163
3030,1
673,14
132,168
33,1367
10306,1
214,96
115,195
10388,1
193,101
688,11
147,150
404,38
216,86
1325,4
187,97
1296,3
6383,1
2494,1
7581,1
137,171
196,99
175,108
5262,1
10431,1
158,134
5245,1
10461,2
188,82
233,70
752,8
2568,4
211,101
5298,2
205,80
15466,1
222,65
164,136
169,117
1278,8
6365,1
2572,5
215,74
682,13
2498,3
141,145
5228,1
7236,2
2149,1
2522,1
165,147
15525,1
5252,1
2499,3
7586,1
142,145
5229,1
1251,9
1152,7
11425,1
171,123
1288,6
3021,2
8108,2
2480,3
123,179
24,2153
10297,1
1232,4
6319,1
176,119
199,108
2564,2
207,95
5195,1
15468,1
10457,1
184,102
3650,1
8737,1
1293,4
26926,1
6380,1
2586,3
229,74
201,70
5288,2
2506,2
149,145
178,99
2581,3
2482,2
12755,1
10497,1
224,87
5311,3
10459,1
186,86
5273,4
1295,6
6382,1
203,88
5290,3
206,83
20772,1
10499,1
226,61
155,122
5242,2
692,9
151,141
681,14
140,162
10456,1
183,123
154,115
148,152
173,130
5260,1
157,117
166,135
15526,1
5253,1
167,125
5254,2
2580,1
10496,1
223,72
2557,2
7644,1
200,94
5287,1
197,100
2612,1
255,58
5342,1
10330,1
57,604
20603,1
227,81
128,165
10401,1
190,104
91,282
10364,1
780,16
239,66
225,91
5312,1
1334,4
6421,1
232,69
1341,5
6428,1
2565,2
10481,1
208,71
194,85
202,88
10492,1
219,76
2569,2
212,92
1321,7
251,58
1360,7
6447,1
204,82
180,91
5267,1
3126,1
769,10
228,80
30,1639
20576,1
483,19
712,12
2910,3
553,16
779,15
441,26
342,37
10615,1
302,37
5389,1
2659,4
2835,2
7922,1
478,23
1587,2
544,28
489,22
5576,1
813,11
541,9
655,18
662,19
814,9
5901,1
695,14
638,18
910,15
5997,1
425,35
562,25
5649,2
939,9
504,18
3351,2
994,13
698,13
15959,1
1063,9
2880,3
523,17
2848,2
491,23
5767,1
680,9
1053,7
2993,3
636,13
498,21
507,21
2818,2
461,22
5548,2
520,21
5607,2
1629,4
6716,1
3451,3
1094,6
6181,1
645,12
886,9
20940,1
394,26
3204,2
847,9
737,8
870,12
5957,2
10977,1
704,8
2845,1
488,30
834,14
594,11
990,6
1067,4
741,13
2882,2
7969,1
10798,1
525,24
2753,4
396,23
7599,1
528,22
5615,1
848,8
2929,2
8016,1
572,18
5659,1
10794,1
521,23
1630,6
469,21
5556,2
675,8
2839,3
7926,1
482,21
10770,1
497,22
5584,2
1606,2
2962,2
605,14
796,11
13225,1
2952,1
595,21
597,12
5684,3
2893,2
844,10
23818,1
3272,4
915,6
1028,11
6115,2
611,11
530,18
527,17
484,18
5571,1
3062,1
705,15
3082,3
725,19
496,14
446,23
690,15
5777,2
663,18
5750,1
719,13
793,13
5880,1
694,15
10967,1
971,6
6058,1
10987,1
714,10
450,27
646,13
21263,1
717,23
603,13
3181,2
824,16
5911,1
962,8
10704,1
431,27
2928,3
10844,1
571,24
3075,3
718,13
487,16
1596,3
703,9
3044,2
8131,1
687,14
519,27
5606,1
621,22
1730,7
756,13
3093,1
18453,1
8180,1
736,17
5823,2
1845,4
3046,2
689,13
945,13
2959,2
602,24
1101,7
759,14
764,11
459,31
360,32
10633,1
801,13
16161,1
5888,2
2907,4
550,16
514,21
661,18
5748,1
2939,3
582,16
547,16
5634,1
5050,1
20410,1
10137,1
2693,2
336,38
1445,5
6532,3
701,15
5788,1
583,17
5670,1
845,8
5932,1
10691,2
418,31
1527,4
750,11
651,8
10924,1
5837,1
5630,1
559,13
492,21
778,10
679,14
10952,1
664,14
10937,2
906,10
2881,1
7968,1
524,15
3431,3
1074,8
676,15
577,22
10850,2
708,14
722,10
10747,1
474,24
5561,2
726,13
4192,1
1835,4
745,16
5832,1
566,24
5653,2
539,18
837,11
985,9
683,15
502,20
997,11
898,12
11171,1
2941,1
8028,1
584,11
613,18
458,19
5545,1
774,20
684,11
21515,1
11242,1
969,6
615,10
693,14
532,13
5619,1
549,20
747,9
973,8
6060,2
1040,9
6127,1
460,16
262,56
20808,1
786,11
5873,1
668,11
5755,1
1078,6
3134,1
777,13
989,7
6076,1
626,15
3157,1
8244,1
800,11
561,16
596,13
871,10
3244,1
887,10
23947,1
3401,2
1044,6
647,11
449,21
20995,1
783,9
3023,4
666,14
3022,2
10938,1
665,12
3146,2
789,11
731,13
11257,1
984,9
6071,1
3110,4
753,9
5840,1
1095,8
6182,1
10738,1
465,32
654,14
5741,1
3037,1
23531,1
2985,1
10901,1
628,17
3446,4
1089,11
2198,2
771,11
568,22
11077,2
804,16
942,12
843,8
11116,1
691,14
2973,2
616,20
637,15
5724,2
3427,2
1070,8
746,11
10695,1
422,27
323,33
10596,1
2938,2
581,11
5668,1
4047,1
1690,5
727,9
633,9
3348,1
8435,1
11264,1
991,12
6078,1
2100,4
707,14
493,17
573,16
950,7
795,10
3203,3
11119,1
846,11
5834,1
16107,1
672,15
3206,3
3077,5
720,19
16080,1
5807,2
734,13
1021,3
16381,1
6108,1
677,18
5764,1
578,12
10851,1
762,6
5849,1
475,20
5562,2
5463,1
15736,1
10983,1
710,7
5797,2
850,9
16111,1
805,7
1077,10
587,22
3213,1
11129,1
856,12
5943,1
564,13
11259,1
986,7
660,13
1014,4
630,10
1739,3
612,21
1068,9
2857,3
500,16
5587,3
401,25
10674,1
440,28
899,10
914,7
3250,2
893,10
5980,1
652,14
565,18
970,6
2908,1
7995,2
551,16
452,29
10725,1
1016,4
1025,6
926,5
11199,1
515,28
897,7
907,9
742,14
937,9
6024,2
1069,8
649,18
658,12
5745,1
11361,1
1088,15
6175,1
861,7
5948,1
1970,2
7057,1
554,15
5641,2
455,25
10728,1
3054,2
10970,1
697,12
974,8
2903,1
7990,2
546,18
868,16
2819,1
462,28
10861,1
588,17
402,30
632,17
5719,1
953,9
5941,1
16214,1
2062,4
3280,2
923,9
2032,6
7119,1
486,20
387,36
10660,1
1595,4
617,15
5704,1
518,17
10791,1
998,8
6085,1
1072,7
946,8
473,25
964,8
865,9
11138,1
625,22
593,17
5680,1
598,15
5685,2
755,12
608,14
5695,2
537,16
1715,4
2963,1
606,11
1001,9
902,13
11175,1
743,12
5830,1
905,7
1037,9
901,8
5988,1
699,13
932,10
686,8
968,13
10989,1
716,9
5803,1
11304,1
1031,12
3311,1
8398,1
954,6
6041,2
809,14
5896,1
1071,9
792,13
560,18
5647,1
706,8
5793,1
3173,1
816,12
5804,1
16077,1
927,12
827,11
3229,1
13403,2
11145,1
872,12
591,7
15951,1
5678,2
1700,2
788,7
1837,3
728,13
11164,1
891,6
3292,1
11208,1
935,5
6022,1
1060,17
889,10
635,17
5722,1
685,11
604,12
5691,1
1087,4
16447,1
6174,1
639,16
601,14
5688,1
860,3
2964,4
607,17
13721,1
3448,1
1091,13
2200,7
7287,1
3392,4
1035,15
567,14
2886,3
529,14
1857,6
6944,1
876,7
5963,1
13468,1
3195,2
838,14
5925,1
3001,2
644,10
982,9
6069,1
2091,3
776,12
1885,3
6972,2
1080,8
6167,1
393,27
896,12
797,10
11070,1
823,8
11060,1
787,14
3125,3
768,6
1103,7
802,10
16063,1
859,10
5946,1
3198,2
841,8
10996,1
723,11
975,8
6062,2
542,18
443,39
10716,1
749,9
987,7
3353,2
996,10
929,9
3384,1
8471,1
1027,6
2136,3
13332,1
3059,1
702,15
5789,1
15963,1
1005,5
3309,1
8396,1
952,8
1010,5
6097,1
629,16
643,12
881,5
1055,5
16415,1
6142,1
3142,3
785,12
862,13
763,11
11036,1
1971,4
821,7
642,12
21089,1
543,12
10816,1
5729,1
858,16
3313,1
956,10
857,5
11130,1
1004,11
732,12
5819,1
1013,7
6100,1
833,9
5920,1
724,13
10724,1
451,24
11046,1
773,10
895,9
1086,11
1102,11
678,7
1917,7
7004,1
808,9
5895,1
863,6
522,15
5609,4
423,26
10696,1
10597,1
324,40
20870,1
852,9
3095,2
738,15
875,11
943,8
775,8
11371,2
1098,8
1032,4
6020,1
16293,1
880,4
5967,2
576,12
477,25
10750,1
11142,1
869,6
3129,1
772,6
842,12
900,11
917,12
818,7
11091,1
11265,2
992,8
794,14
21340,1
495,12
919,14
1018,7
983,9
758,11
5845,1
3281,1
924,7
6011,1
770,11
5857,2
765,7
995,5
6082,1
3097,2
8184,1
740,11
641,12
10914,1
11156,1
883,13
3395,1
1038,7
6125,1
1075,9
6162,1
715,13
11064,1
791,11
648,9
4177,1
1820,4
1721,6
11994,1
3282,2
925,13
988,8
26621,1
6075,1
825,13
11128,1
855,12
11054,1
781,10
5868,1
516,22
840,9
739,10
1093,7
934,9
835,14
11108,2
921,10
11033,1
760,13
894,6
1002,15
853,15
1029,5
3185,1
8272,1
828,6
1073,3
16334,1
806,10
1012,11
11161,1
888,5
5975,3
782,9
817,11
3334,4
977,9
892,13
873,7
867,7
700,7
1059,9
3118,4
761,7
1054,9
1830,3
11240,1
967,5
6054,1
2132,2
3377,2
1020,5
6107,1
3493,3
2701,2
2426,2
11681,1
1408,7
2864,1
1667,2
12219,1
1946,2
1041,3
1972,2
2028,1
3332,2
8419,1
2593,2
4817,1
12621,1
2348,2
3237,1
13076,1
2803,3
7890,1
7437,1
1481,3
6568,2
2859,2
7946,1
1769,6
6856,1
3997,1
9084,1
2135,3
2515,2
2556,1
3124,1
2647,3
4439,1
2740,3
7827,1
3678,1
3120,2
2949,1
8036,1
4887,2
3089,2
3416,1
3820,1
2999,4
3099,1
2495,1
4105,1
2799,2
7886,1
4891,1
13557,1
3284,3
8371,1
4397,1
4001,1
12642,1
2369,2
4317,3
1753,2
1749,2
2434,1
4720,1
4841,1
2978,1
1698,3
6785,3
1429,7
6516,1
1752,2
3240,2
8042,1
13228,1
2955,1
4389,4
1642,3
6729,1
2071,1
7158,3
4070,1
22280,1
1734,5
1635,4
11908,1
2726,2
1193,4
4220,1
3509,1
3389,3
8476,1
4020,1
9107,1
3972,3
9059,1
4897,2
9984,1
4651,1
9738,1
4980,3
3370,1
1786,3
1687,4
11960,1
3249,2
1195,4
6183,1
16456,1
1842,5
2782,4
2767,2
2709,2
12979,1
2706,2
4689,1
2252,4
7339,2
2800,2
38706,1
7887,2
4100,2
3221,3
3145,1
4835,1
2317,3
4610,1
3255,1
14038,1
3765,2
2134,2
7221,2
4974,1
4039,1
2416,3
7503,1
2805,1
1327,2
3162,2
2513,1
2033,3
2473,2
4197,3
2579,2
4270,1
4725,3
8647,2
3606,1
18011,1
13637,1
3364,2
8451,1
1505,7
4232,3
3174,3
1797,1
14464,1
4191,1
14365,1
9239,1
4482,1
3396,2
1578,3
6665,1
8619,1
4052,2
2058,1
2175,1
2094,3
1770,4
2040,1
2065,2
3920,2
14094,1
1898,2
4588,3
1695,2
2648,1
2384,3
1449,4
1802,5
4873,1
9960,1
4768,2
14289,1
4016,2
1901,3
4140,2
3632,2
1320,6
1872,2
2161,2
8501,1
3414,1
1508,6
6595,1
9138,1
3703,2
4271,2
9358,2
3838,1
8925,2
1404,3
1305,4
11578,2
2491,1
2946,1
4748,2
3058,2
7885,1
2798,2
1658,3
2737,1
2507,2
3261,2
4776,2
2239,2
3257,1
2464,5
1525,3
1965,4
2479,3
2093,1
8203,1
1447,3
1276,4
1862,4
4235,2
4174,1
3627,1
3434,1
3971,3
1285,3
2335,4
1936,2
2143,3
2081,1
2235,1
3394,1
3795,2
2449,1
4750,1
4505,1
1992,1
4622,2
3171,2
13345,1
3533,2
9672,1
14759,1
8594,1
4266,1
7960,1
23419,1
2873,2
7568,2
2481,1
1849,4
2309,1
7396,1
4608,1
3895,1
3716,3
4691,1
3628,1
8616,1
18889,1
4636,3
2423,1
3113,3
22374,1
1828,3
17188,1
6915,1
4928,1
4982,1
2355,3
4745,1
2206,2
2902,1
2055,3
3962,1
3696,1
8783,1
2762,1
9891,1
4804,1
4050,1
1163,5
16424,1
1064,12
11337,1
1260,3
3900,2
2230,3
7317,1
1336,3
2265,2
7352,1
3545,2
2452,3
7539,1
3217,3
1269,4
2688,1
13823,1
3550,2
1317,4
8542,2
3455,1
2510,1
3104,2
3473,2
8560,1
1785,2
3466,1
4176,1
2113,1
2792,2
2391,4
2051,3
7138,1
12225,2
2292,1
1981,1
17242,1
3067,1
1780,2
6867,2
4612,1
3843,3
2278,2
2179,1
12452,1
8305,1
3218,3
4839,1
4278,1
12157,1
1884,1
2979,1
9733,1
4646,1
1548,3
9301,2
2887,3
8373,2
3286,1
6736,3
1233,3
3789,1
2365,2
1392,5
12563,1
2290,2
2743,1
12550,1
2277,2
4234,2
1415,4
4795,1
9163,1
4076,1
2925,3
4412,1
13533,1
3260,2
13434,1
13640,1
3367,2
8454,1
4086,1
4985,1
9027,2
3840,2
22971,1
2425,4
3779,1
1789,2
2679,1
1376,3
3121,2
3766,2
3273,1
3133,3
1529,4
4089,1
9176,1
3426,3
3644,1
4004,1
2885,3
7972,3
4313,1
4294,1
3154,2
8377,1
3290,1
3922,1
4327,2
1864,3
2345,2
1316,2
6403,2
4128,1
2642,2
2689,2
1913,2
2838,1
4860,2
3421,1
2224,3
2154,2
21659,1
1113,1
3591,4
8662,1
9777,1
4690,1
10047,1
4553,1
1653,4
2562,4
2347,4
3939,1
1494,1
1838,2
7956,2
4555,2
4043,1
8061,1
1875,2
1677,3
11950,2
22223,1
7520,1
2433,4
2379,2
2719,1
4475,1
7848,1
2761,2
2508,2
10016,2
4929,4
4017,1
2256,1
2509,1
8507,1
2664,3
2229,3
1132,2
16393,1
4568,2
3060,2
4972,2
3435,3
8522,1
11473,1
1200,5
2067,1
14992,1
4719,2
4015,1
1799,3
2702,3
4306,1
14480,1
8554,2
2308,1
7395,1
2073,2
4699,2
1401,3
4752,1
4681,1
2497,3
3328,2
8415,1
2474,3
3894,1
2779,4
4169,1
1729,3
4508,2
9538,1
4451,1
2953,1
3352,1
3746,2
2141,6
3457,1
3539,2
8626,1
6953,1
1866,2
3671,3
8758,1
4160,2
3084,1
4781,1
2643,2
2139,2
2316,2
1772,2
3055,2
2285,2
7101,1
2014,3
7547,1
12733,1
2460,1
3771,1
8858,1
3867,1
3026,1
1446,2
3063,2
9607,3
2305,4
4261,2
1968,2
22239,1
1693,2
3373,2
2686,3
1178,6
4334,2
8959,1
3568,3
2117,3
7204,1
2843,1
7930,1
2013,3
3601,1
2503,2
4645,1
2037,4
1907,2
17267,1
6994,1
4272,1
4173,1
14446,1
7453,2
2267,3
12540,1
6350,1
1263,2
7764,1
2677,2
2454,1
1323,7
9990,2
4903,1
9067,2
3980,1
3881,2
14154,1
3403,2
2826,1
4581,1
4315,2
8417,2
3330,2
4757,2
3988,1
12549,1
2276,3
3476,4
1394,4
3873,3
9682,1
4595,1
3652,1
13826,1
2359,2
6998,1
1911,3
4843,1
2283,1
3496,1
8583,1
2079,2
3818,2
3254,1
2591,1
3009,2
18369,1
8096,1
3183,2
24523,1
3977,1
4345,1
2019,3
7106,2
1855,1
6942,2
3295,4
2958,2
2177,3
17537,1
7264,1
3042,2
3596,1
1782,1
3828,1
9559,1
2776,2
4858,2
13100,1
2827,3
7914,1
4447,1
1895,5
3188,1
8275,1
2561,1
14936,1
4663,1
2684,2
3064,2
4516,3
4991,1
1720,1
4323,1
9410,1
1588,3
4121,1
4370,3
10004,2
4917,2
3333,2
9801,1
4002,1
7550,1
2463,1
4026,1
1692,3
6779,2
7692,1
2605,1
16721,1
6448,1
4609,3
9696,1
4194,3
2244,3
7331,2
4099,1
2232,1
1294,1
3033,1
3231,3
2899,4
2380,2
1650,1
1675,1
1576,6
11849,2
1854,3
2823,2
1410,3
2531,1
3264,3
8351,1
1492,2
19652,1
9379,2
3385,2
6744,1
1657,1
2911,3
7998,1
2812,1
13085,1
2924,1
2923,1
2604,2
7691,1
4669,1
8118,1
4939,1
6543,2
1456,1
3973,1
4882,1
4468,1
3208,1
4532,1
9434,3
1499,2
3182,1
2680,1
3322,3
3300,1
9525,1
3610,2
8697,1
3870,2
2381,2
7468,1
7759,1
2672,1
4565,1
2559,3
3379,1
8466,2
10138,1
10056,1
2189,1
4806,1
12088,1
1815,1
1537,1
1807,2
6894,1
9328,1
4241,1
2736,2
4940,1
3491,1
4385,1
1313,5
3340,2
7870,1
2783,1
12914,1
2641,2
1765,3
4144,1
2931,2
2450,1
6310,1
1223,7
7948,1
4587,2
8820,1
3733,1
3516,2
2122,1
4764,2
9420,1
1420,2
8622,1
2004,2
7091,1
2611,4
1919,4
2364,5
4142,2
2340,1
3914,1
1406,3
2935,1
7475,1
7669,1
4812,1
2892,2
4965,3
2089,4
2336,2
2713,3
7800,1
2558,1
5004,2
10091,1
1944,2
7031,1
3141,3
3787,2
4846,1
8772,1
8756,1
3669,1
11898,1
1625,1
2274,1
1646,3
2972,2
1704,1
4786,3
2884,1
2422,3
4304,1
3499,1
3369,1
8456,1
4733,1
4295,1
2266,3
3770,2
2048,4
3998,1
2373,1
7460,1
4620,1
9707,1
3278,1
2621,2
4435,1
9522,1
20227,1
9954,1
3156,1
9020,1
3933,2
3949,2
9036,1
2281,2
2597,2
10012,1
3965,2
1228,3
6315,2
3975,2
2989,1
9860,1
4415,1
14589,1
2596,3
4711,1
7015,2
1829,3
12102,1
3346,3
2326,4
3321,1
23669,1
4563,2
3730,2
2842,4
3317,1
2017,3
12191,1
3371,2
6789,2
1702,1
3963,1
2112,1
4463,1
4747,2
14921,1
2078,3
1436,3
4398,1
8512,1
11460,1
1187,3
4164,2
8401,2
7638,1
4743,1
2104,2
4687,1
9493,1
1592,3
6679,2
6908,1
12094,1
1821,1
2909,2
3625,2
2176,2
3274,1
3951,1
3592,1
8922,1
2817,1
1865,3
6952,1
9879,1
8704,1
3617,1
3078,1
8165,1
1372,3
1867,2
12140,1
4154,1
4670,1
4484,1
9571,1
4926,1
2532,2
2975,2
1119,5
4119,2
3513,1
1237,2
4416,1
5001,1
4007,1
5019,1
3731,1
1861,2
9325,1
4238,2
2763,1
7850,1
1648,2
3363,2
8450,1
3323,1
3697,1
2533,1
7978,1
2891,1
4503,1
3205,1
8292,1
2912,2
3460,2
4489,1
9576,1
2603,2
2504,1
12777,1
7690,1
3851,2
9299,1
8063,1
2976,2
3827,1
4521,1
2194,2
2933,2
2015,2
13316,1
3043,1
8130,1
2535,3
7622,1
9386,1
3928,3
4549,1
2386,1
9390,1
9101,1
1671,3
3785,1
6535,2
2997,1
4233,2
3554,1
3224,2
4409,1
2853,1
4656,2
2003,1
1974,1
3794,1
13395,1
3122,1
1850,2
6937,1
7470,1
3847,1
4106,2
3517,1
1536,3
2218,2
7305,1
2815,1
8132,1
3045,1
2840,2
8303,1
3216,1
2249,2
2007,1
4642,1
1889,3
2311,3
4538,1
7213,1
2126,2
1969,2
4816,1
4847,1
4440,2
9023,2
3100,3
3085,1
12175,1
1902,1
4754,1
2785,2
3526,1
3253,1
3614,2
2363,3
7450,1
4499,2
9586,1
3263,2
3676,1
3921,2
1467,3
1897,1
1798,5
12071,1
5027,1
4149,1
3191,3
4895,1
1924,1
1535,3
2700,2
3945,1
13775,1
3502,2
2521,1
3579,3
2291,5
2328,2
7415,1
2487,1
4851,2
3438,1
9752,1
2878,1
7314,1
2227,1
8104,1
3017,3
13191,1
2594,1
3150,4
2630,1
1744,2
1645,5
11918,1
2145,1
7232,1
1156,4
11429,1
1738,2
3986,1
14500,1
4227,1
2936,2
9639,1
5078,1
3341,1
3658,1
3165,1
3135,3
4589,1
2518,1
2296,3
9044,1
4282,2
3399,1
4203,1
3990,2
9398,2
1950,3
7836,1
3864,1
8951,1
2942,2
3259,2
2489,1
2720,2
4481,2
9289,1
4202,1
3197,2
3978,1
9788,1
2085,1
7172,1
3758,2
2124,1
4544,2
3754,3
4952,2
12803,1
2530,1
4810,1
3480,2
3850,1
2793,2
4859,1
2401,2
7401,1
2475,2
2376,2
12649,1
2986,1
4945,2
3915,2
8057,1
9055,2
1672,2
4845,2
20106,1
2374,2
3848,1
2207,2
3876,2
3784,1
4064,1
3635,1
2690,1
1564,3
3747,1
8834,1
1680,1
4735,1
6862,2
9937,1
3557,2
9384,1
9340,1
4253,1
4559,2
9646,1
2173,4
12446,2
2286,1
2187,4
12460,1
4791,1
1932,2
7019,1
7215,1
2128,1
2158,5
12431,1
2264,2
2897,1
4341,2
3494,1
2920,3
2217,1
8623,1
3640,2
4492,1
4393,1
14666,1
3551,1
9790,2
1922,1
1987,4
1575,1
6662,1
4122,1
3207,2
3797,1
3000,1
4035,1
3622,1
2258,2
7345,1
3005,1
2547,4
2951,1
8038,1
4531,1
4096,1
11428,1
1155,1
9621,1
2620,1
23153,1
2607,1
2765,1
1852,2
6939,1
2502,2
14130,1
3857,3
3902,2
4586,1
2101,3
7188,2
7774,1
2044,1
4424,1
9511,1
1833,3
18447,1
8174,1
3087,1
3275,3
9352,1
1670,3
9255,1
4168,1
2027,2
7114,1
12457,1
2184,2
4871,2
2205,2
12478,1
4575,2
1571,2
2550,3
3111,1
3180,1
1637,1
4429,1
3339,1
4175,1
1953,4
4273,1
2343,2
2371,1
7458,1
2272,1
12545,1
3485,2
4068,1
1910,8
12183,1
2009,2
4452,1
4403,1
9616,1
1496,1
3159,1
2704,1
9623,1
4536,1
8407,1
2834,3
2201,2
1904,2
7721,1
2372,1
3626,1
4798,1
3178,2
2190,2
3899,1
1761,2
11935,1
3793,1
4614,2
4158,1
2185,2
9641,1
12583,1
2310,1
4357,2
7335,1
7993,1
13080,1
2545,1
14896,1
4623,1
4883,1
2349,1
4722,1
3074,1
3636,1
3398,1
4394,1
7557,1
9003,1
8491,1
1927,2
7014,1
5031,1
4772,1
3569,1
4507,1
9594,1
5058,3
2722,1
3066,1
1382,1
7745,1
2658,4
4496,1
2178,1
8006,1
2069,1
7043,1
1956,1
4338,1
3941,2
4870,2
2111,1
7198,1
3350,1
4755,1
8734,1
1206,2
2325,2
2797,2
4382,1
4367,1
8531,1
4898,1
2808,2
5016,1
3577,3
9202,1
3098,3
3886,1
7256,1
7970,1
2883,1
3585,1
10049,1
4962,1
3105,1
3049,2
8883,1
3979,2
4863,1
7988,1
3101,2
4598,3
2992,1
9541,1
2245,2
19517,1
9244,2
4343,2
2116,2
2332,1
2786,1
2930,2
8395,1
3946,1
4312,1
2675,1
2216,1
9224,1
7966,1
4264,2
8043,1
9040,1
4580,1
19841,1
9633,1
3753,1
3076,1
2301,1
3184,1
13457,1
3283,1
4228,1
1800,1
4360,1
2270,1
3316,1
4325,1
3025,1
2926,1
13199,1
8576,1
3489,2
2392,3
4455,1
9389,1
7261,1
2174,1
7514,1
4449,1
9395,1
2514,1
12787,1
9331,1
3673,1
1712,1
8856,1
3769,1
7143,1
2056,1
22503,1
1957,2
12230,1
4236,2
4326,1
4739,2
2432,5
13845,1
3572,1
3354,3
1941,3
3029,2
3102,4
2676,2
12874,1
2601,2
22178,1
1632,1
15223,1
4950,1
12116,1
1843,1
5000,1
6788,1
4537,1
9624,1
2313,2
9332,1
7743,2
2060,2
4506,3
6678,1
4777,1
1858,2
8878,2
3081,1
4643,1
3859,2
6699,1
2589,2
2947,2
4042,1
3757,2
1805,1
2862,1
7949,1
6910,1
12256,1
1983,1
8312,1
2034,1
3465,1
2957,1
2914,1
4890,1
13114,1
2841,1
7928,2
2615,2
3871,2
22434,1
1888,3
4358,1
2669,3
2668,1
3495,2
8582,1
3837,1
3268,2
4483,1
4285,1
7603,1
3896,1
9142,1
4206,1
3619,1
13829,1
3556,1
2563,3
3514,1
2083,2
5065,4
3999,1
3763,1
2846,1
2678,2
12951,1
4591,1
8795,1
12461,1
2287,1
3019,2
2855,1
7942,1
4242,2
8669,1
3582,1
4808,2
2820,1
3459,1
2407,2
7494,1
3993,1
7753,1
8343,1
2637,3
7573,1
2486,1
2493,1
15215,1
2353,3
2542,1
4037,1
7697,1
3524,1
2863,2
6504,1
1417,1
3879,1
2773,1
4166,1
2451,3
4533,3
3008,2
4567,1
2484,1
8668,1
24127,1
3581,1
13597,1
2261,1
2226,1
4254,1
3267,1
3542,1
2890,1
8190,3
2703,1
4388,1
10136,1
2428,2
4044,3
1455,1
3814,2
2402,2
7489,1
3530,2
4040,1
3092,2
3359,1
1574,2
11847,1
1673,1
3357,2
2439,3
12712,1
2538,2
7625,1
4130,1
3209,2
7772,1
7804,2
3887,1
8614,1
3527,2
3335,2
4937,2
8696,1
3609,1
4736,1
1886,2
7919,1
2832,1
2733,1
13006,1
14945,1
3613,3
13886,1
4488,2
9424,1
4337,1
2850,1
9021,1
2622,1
2616,2
5033,1
5054,1
4473,1
9123,1
8227,2
13285,1
3012,1
12433,1
2160,2
17421,1
2352,2
11638,1
1365,1
2526,2
4118,3
2608,2
7611,2
4766,1
3342,2
2088,1
14129,1
3856,1
2730,1
2631,2
12904,1
2552,2
7639,1
8005,1
2312,2
3175,1
13173,1
2900,1
2327,2
2458,1
3687,1
4084,1
9204,1
9800,1
4713,1
3498,1
9324,1
4237,1
3409,1
3630,2
9983,1
22620,1
2074,2
15290,1
5017,1
8598,1
24470,1
3924,1
3201,1
8288,1
7964,2
3806,1
14079,1
3905,1
4434,1
4955,1
2917,2
4125,1
3600,2
8000,1
8257,1
2360,1
4943,2
4172,1
3995,1
9924,1
8259,1
4677,1
2529,3
8157,2
2625,3
1894,1
7501,1
2414,1
4611,1
4971,3
15145,1
7502,1
2146,1
7233,1
4805,1
2209,1
2170,2
3329,1
2867,1
2768,2
13041,1
1568,4
4495,1
2996,1
6547,1
8568,1
4135,2
4905,1
29238,1
8692,1
10155,1
9505,1
13639,1
3366,3
3306,1
3193,1
8280,1
8736,1
3649,1
8667,1
1994,2
3745,1
3664,2
4145,1
4501,2
4525,2
2573,2
2554,2
14461,1
4188,1
19491,1
4288,1
9375,1
5007,1
2960,1
2861,1
13134,1
7005,1
4824,1
9911,1
7941,1
13024,1
2751,1
14071,1
4659,1
14833,1
3410,1
2813,2
2699,2
4006,1
3230,1
8317,1
3013,1
3510,1
9165,1
14078,1
4058,2
9145,1
4958,1
2874,1
4324,1
3607,2
8558,1
15294,1
5021,2
4436,2
4049,1
3464,1
7358,1
3888,2
4990,1
10077,1
5056,1
1268,2
7778,1
2211,1
3525,1
3781,1
3751,1
4512,1
8091,2
4737,1
9198,1
2721,1
3246,1
13795,1
4981,1
2288,1
9168,1
3298,1
8385,1
3422,1
4519,1
4063,2
2390,3
10117,2
4390,2
4428,1
3443,1
3057,1
4133,2
14307,1
5035,1
2866,1
3932,2
3802,1
8194,1
5002,1
2005,4
22551,1
4074,2
3177,1
8264,1
3387,1
13660,1
2461,1
8516,1
7587,1
3641,1
3571,1
2760,1
4391,1
2210,1
5014,1
3960,1
9574,1
14424,1
7075,1
2895,1
1479,1
2755,1
8529,2
4510,1
1831,1
4280,1
3826,2
3305,2
4987,1
3694,1
15250,1
3648,1
3631,1
8418,1
22664,1
2118,1
1909,3
6996,1
4399,1
4811,1
7799,1
14407,1
4134,1
1819,1
4728,1
2566,1
1999,6
12272,1
3853,1
4498,1
14771,1
2695,1
4913,1
4861,1
1545,2
19209,1
1963,2
7050,1
5029,1
24406,1
3860,1
14133,1
3343,1
3080,1
2750,3
13023,1
2849,1
4319,1
2828,1
4914,1
3981,1
14254,1
1834,2
3215,1
3116,2
13389,2
4760,1
4283,1
8953,2
3179,2
1846,1
12726,1
2453,1
2681,3
12954,1
3723,1
3624,2
13897,1
2698,1
2650,1
23581,1
3035,2
9274,1
4187,2
2921,1
9031,1
8314,1
3227,1
1841,2
3430,3
3147,1
2490,3
2965,1
3565,1
8541,1
3561,3
13834,1
3660,1
3952,1
4222,1
4582,1
9669,1
2251,1
2772,1
5061,1
1763,2
3463,2
24051,1
3505,2
4069,1
7903,1
12990,1
3303,1
9114,1
